Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
11114.0,India,"Rice, paddy",1993,28303.0,1083.0,66388.0,24.74
11115.0,India,"Rice, paddy",1993,28303.0,1083.0,66388.0,27.04
11116.0,India,"Rice, paddy",1993,28303.0,1083.0,66388.0,27.04
11117.0,India,"Rice, paddy",1993,28303.0,1083.0,66388.0,25.97
11118.0,India,Sorghum,1993,8981.0,1083.0,66388.0,25.88
11119.0,India,Sorghum,1993,8981.0,1083.0,66388.0,27.46
11120.0,India,Sorghum,1993,8981.0,1083.0,66388.0,26.1
11121.0,India,Sorghum,1993,8981.0,1083.0,66388.0,24.34
11122.0,India,Sorghum,1993,8981.0,1083.0,66388.0,25.22
11123.0,India,Sorghum,1993,8981.0,1083.0,66388.0,25.75
11124.0,India,Sorghum,1993,8981.0,1083.0,66388.0,25.92
11125.0,India,Sorghum,1993,8981.0,1083.0,66388.0,26.34
11126.0,India,Sorghum,1993,8981.0,1083.0,66388.0,27.24
11127.0,India,Sorghum,1993,8981.0,1083.0,66388.0,25.5
11128.0,India,Sorghum,1993,8981.0,1083.0,66388.0,26.32
11129.0,India,Sorghum,1993,8981.0,1083.0,66388.0,25.27
11130.0,India,Sorghum,1993,8981.0,1083.0,66388.0,24.34
11131.0,India,Sorghum,1993,8981.0,1083.0,66388.0,26.07
11132.0,India,Sorghum,1993,8981.0,1083.0,66388.0,25.92
11133.0,India,Sorghum,1993,8981.0,1083.0,66388.0,25.66
11134.0,India,Sorghum,1993,8981.0,1083.0,66388.0,25.06
11135.0,India,Sorghum,1993,8981.0,1083.0,66388.0,27.07
11136.0,India,Sorghum,1993,8981.0,1083.0,66388.0,24.74
11137.0,India,Sorghum,1993,8981.0,1083.0,66388.0,27.04
11138.0,India,Sorghum,1993,8981.0,1083.0,66388.0,27.04
11139.0,India,Sorghum,1993,8981.0,1083.0,66388.0,25.97
11140.0,India,Soybeans,1993,10857.0,1083.0,66388.0,25.88
11141.0,India,Soybeans,1993,10857.0,1083.0,66388.0,27.46
11142.0,India,Soybeans,1993,10857.0,1083.0,66388.0,26.1
11143.0,India,Soybeans,1993,10857.0,1083.0,66388.0,24.34
11144.0,India,Soybeans,1993,10857.0,1083.0,66388.0,25.22
11145.0,India,Soybeans,1993,10857.0,1083.0,66388.0,25.75
11146.0,India,Soybeans,1993,10857.0,1083.0,66388.0,25.92
11147.0,India,Soybeans,1993,10857.0,1083.0,66388.0,26.34
11148.0,India,Soybeans,1993,10857.0,1083.0,66388.0,27.24
11149.0,India,Soybeans,1993,10857.0,1083.0,66388.0,25.5
11150.0,India,Soybeans,1993,10857.0,1083.0,66388.0,26.32
11151.0,India,Soybeans,1993,10857.0,1083.0,66388.0,25.27
11152.0,India,Soybeans,1993,10857.0,1083.0,66388.0,24.34
11153.0,India,Soybeans,1993,10857.0,1083.0,66388.0,26.07
11154.0,India,Soybeans,1993,10857.0,1083.0,66388.0,25.92
11155.0,India,Soybeans,1993,10857.0,1083.0,66388.0,25.66
11156.0,India,Soybeans,1993,10857.0,1083.0,66388.0,25.06
11157.0,India,Soybeans,1993,10857.0,1083.0,66388.0,27.07
11158.0,India,Soybeans,1993,10857.0,1083.0,66388.0,24.74
11159.0,India,Soybeans,1993,10857.0,1083.0,66388.0,27.04
11160.0,India,Soybeans,1993,10857.0,1083.0,66388.0,27.04
11161.0,India,Soybeans,1993,10857.0,1083.0,66388.0,25.97
11162.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,25.88
11163.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,27.46
11164.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,26.1
11165.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,24.34
11166.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,25.22
11167.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,25.75
11168.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,25.92
11169.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,26.34
11170.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,27.24
11171.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,25.5
11172.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,26.32
11173.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,25.27
11174.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,24.34
11175.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,26.07
11176.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,25.92
11177.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,25.66
11178.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,25.06
11179.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,27.07
11180.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,24.74
11181.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,27.04
11182.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,27.04
11183.0,India,Sweet potatoes,1993,85962.0,1083.0,66388.0,25.97
11184.0,India,Wheat,1993,23267.0,1083.0,66388.0,25.88
11185.0,India,Wheat,1993,23267.0,1083.0,66388.0,27.46
11186.0,India,Wheat,1993,23267.0,1083.0,66388.0,26.1
11187.0,India,Wheat,1993,23267.0,1083.0,66388.0,24.34
11188.0,India,Wheat,1993,23267.0,1083.0,66388.0,25.22
11189.0,India,Wheat,1993,23267.0,1083.0,66388.0,25.75
11190.0,India,Wheat,1993,23267.0,1083.0,66388.0,25.92
11191.0,India,Wheat,1993,23267.0,1083.0,66388.0,26.34
11192.0,India,Wheat,1993,23267.0,1083.0,66388.0,27.24
11193.0,India,Wheat,1993,23267.0,1083.0,66388.0,25.5
11194.0,India,Wheat,1993,23267.0,1083.0,66388.0,26.32
11195.0,India,Wheat,1993,23267.0,1083.0,66388.0,25.27
11196.0,India,Wheat,1993,23267.0,1083.0,66388.0,24.34
11197.0,India,Wheat,1993,23267.0,1083.0,66388.0,26.07
11198.0,India,Wheat,1993,23267.0,1083.0,66388.0,25.92
11199.0,India,Wheat,1993,23267.0,1083.0,66388.0,25.66
11200.0,India,Wheat,1993,23267.0,1083.0,66388.0,25.06
11201.0,India,Wheat,1993,23267.0,1083.0,66388.0,27.07
11202.0,India,Wheat,1993,23267.0,1083.0,66388.0,24.74
11203.0,India,Wheat,1993,23267.0,1083.0,66388.0,27.04
11204.0,India,Wheat,1993,23267.0,1083.0,66388.0,27.04
11205.0,India,Wheat,1993,23267.0,1083.0,66388.0,25.97
11206.0,India,Cassava,1994,245277.0,1083.0,61357.0,25.75
11207.0,India,Cassava,1994,245277.0,1083.0,61357.0,26.74
11208.0,India,Cassava,1994,245277.0,1083.0,61357.0,26.03
11209.0,India,Cassava,1994,245277.0,1083.0,61357.0,24.29
11210.0,India,Cassava,1994,245277.0,1083.0,61357.0,25.22
11211.0,India,Cassava,1994,245277.0,1083.0,61357.0,25.33
11212.0,India,Cassava,1994,245277.0,1083.0,61357.0,25.87
11213.0,India,Cassava,1994,245277.0,1083.0,61357.0,26.54
11214.0,India,Cassava,1994,245277.0,1083.0,61357.0,27.07
11215.0,India,Cassava,1994,245277.0,1083.0,61357.0,25.01
11216.0,India,Cassava,1994,245277.0,1083.0,61357.0,25.92
11217.0,India,Cassava,1994,245277.0,1083.0,61357.0,25.33
11218.0,India,Cassava,1994,245277.0,1083.0,61357.0,24.29
11219.0,India,Cassava,1994,245277.0,1083.0,61357.0,25.75
11220.0,India,Cassava,1994,245277.0,1083.0,61357.0,25.87
11221.0,India,Cassava,1994,245277.0,1083.0,61357.0,25.71
11222.0,India,Cassava,1994,245277.0,1083.0,61357.0,24.84
11223.0,India,Cassava,1994,245277.0,1083.0,61357.0,26.46
11224.0,India,Cassava,1994,245277.0,1083.0,61357.0,24.71
11225.0,India,Cassava,1994,245277.0,1083.0,61357.0,26.55
11226.0,India,Cassava,1994,245277.0,1083.0,61357.0,26.55
11227.0,India,Cassava,1994,245277.0,1083.0,61357.0,25.95
11228.0,India,Maize,1994,14480.0,1083.0,61357.0,25.75
11229.0,India,Maize,1994,14480.0,1083.0,61357.0,26.74
11230.0,India,Maize,1994,14480.0,1083.0,61357.0,26.03
11231.0,India,Maize,1994,14480.0,1083.0,61357.0,24.29
11232.0,India,Maize,1994,14480.0,1083.0,61357.0,25.22
11233.0,India,Maize,1994,14480.0,1083.0,61357.0,25.33
11234.0,India,Maize,1994,14480.0,1083.0,61357.0,25.87
11235.0,India,Maize,1994,14480.0,1083.0,61357.0,26.54
11236.0,India,Maize,1994,14480.0,1083.0,61357.0,27.07
11237.0,India,Maize,1994,14480.0,1083.0,61357.0,25.01
11238.0,India,Maize,1994,14480.0,1083.0,61357.0,25.92
11239.0,India,Maize,1994,14480.0,1083.0,61357.0,25.33
11240.0,India,Maize,1994,14480.0,1083.0,61357.0,24.29
11241.0,India,Maize,1994,14480.0,1083.0,61357.0,25.75
11242.0,India,Maize,1994,14480.0,1083.0,61357.0,25.87
11243.0,India,Maize,1994,14480.0,1083.0,61357.0,25.71
11244.0,India,Maize,1994,14480.0,1083.0,61357.0,24.84
11245.0,India,Maize,1994,14480.0,1083.0,61357.0,26.46
11246.0,India,Maize,1994,14480.0,1083.0,61357.0,24.71
11247.0,India,Maize,1994,14480.0,1083.0,61357.0,26.55
11248.0,India,Maize,1994,14480.0,1083.0,61357.0,26.55
11249.0,India,Maize,1994,14480.0,1083.0,61357.0,25.95
11250.0,India,Potatoes,1994,166101.0,1083.0,61357.0,25.75
11251.0,India,Potatoes,1994,166101.0,1083.0,61357.0,26.74
11252.0,India,Potatoes,1994,166101.0,1083.0,61357.0,26.03
11253.0,India,Potatoes,1994,166101.0,1083.0,61357.0,24.29
11254.0,India,Potatoes,1994,166101.0,1083.0,61357.0,25.22
11255.0,India,Potatoes,1994,166101.0,1083.0,61357.0,25.33
11256.0,India,Potatoes,1994,166101.0,1083.0,61357.0,25.87
11257.0,India,Potatoes,1994,166101.0,1083.0,61357.0,26.54
11258.0,India,Potatoes,1994,166101.0,1083.0,61357.0,27.07
11259.0,India,Potatoes,1994,166101.0,1083.0,61357.0,25.01
11260.0,India,Potatoes,1994,166101.0,1083.0,61357.0,25.92
11261.0,India,Potatoes,1994,166101.0,1083.0,61357.0,25.33
11262.0,India,Potatoes,1994,166101.0,1083.0,61357.0,24.29
11263.0,India,Potatoes,1994,166101.0,1083.0,61357.0,25.75
11264.0,India,Potatoes,1994,166101.0,1083.0,61357.0,25.87
11265.0,India,Potatoes,1994,166101.0,1083.0,61357.0,25.71
11266.0,India,Potatoes,1994,166101.0,1083.0,61357.0,24.84
11267.0,India,Potatoes,1994,166101.0,1083.0,61357.0,26.46
11268.0,India,Potatoes,1994,166101.0,1083.0,61357.0,24.71
11269.0,India,Potatoes,1994,166101.0,1083.0,61357.0,26.55
11270.0,India,Potatoes,1994,166101.0,1083.0,61357.0,26.55
11271.0,India,Potatoes,1994,166101.0,1083.0,61357.0,25.95
11272.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.75
11273.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,26.74
11274.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,26.03
11275.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,24.29
11276.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.22
11277.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.33
11278.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.87
11279.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,26.54
11280.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,27.07
11281.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.01
11282.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.92
11283.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.33
11284.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,24.29
11285.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.75
11286.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.87
11287.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.71
11288.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,24.84
11289.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,26.46
11290.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,24.71
11291.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,26.55
11292.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,26.55
11293.0,India,"Rice, paddy",1994,28645.0,1083.0,61357.0,25.95
11294.0,India,Sorghum,1994,7786.0,1083.0,61357.0,25.75
11295.0,India,Sorghum,1994,7786.0,1083.0,61357.0,26.74
11296.0,India,Sorghum,1994,7786.0,1083.0,61357.0,26.03
11297.0,India,Sorghum,1994,7786.0,1083.0,61357.0,24.29
11298.0,India,Sorghum,1994,7786.0,1083.0,61357.0,25.22
11299.0,India,Sorghum,1994,7786.0,1083.0,61357.0,25.33
11300.0,India,Sorghum,1994,7786.0,1083.0,61357.0,25.87
11301.0,India,Sorghum,1994,7786.0,1083.0,61357.0,26.54
11302.0,India,Sorghum,1994,7786.0,1083.0,61357.0,27.07
11303.0,India,Sorghum,1994,7786.0,1083.0,61357.0,25.01
11304.0,India,Sorghum,1994,7786.0,1083.0,61357.0,25.92
11305.0,India,Sorghum,1994,7786.0,1083.0,61357.0,25.33
11306.0,India,Sorghum,1994,7786.0,1083.0,61357.0,24.29
11307.0,India,Sorghum,1994,7786.0,1083.0,61357.0,25.75
11308.0,India,Sorghum,1994,7786.0,1083.0,61357.0,25.87
11309.0,India,Sorghum,1994,7786.0,1083.0,61357.0,25.71
11310.0,India,Sorghum,1994,7786.0,1083.0,61357.0,24.84
11311.0,India,Sorghum,1994,7786.0,1083.0,61357.0,26.46
11312.0,India,Sorghum,1994,7786.0,1083.0,61357.0,24.71
11313.0,India,Sorghum,1994,7786.0,1083.0,61357.0,26.55
11314.0,India,Sorghum,1994,7786.0,1083.0,61357.0,26.55
11315.0,India,Sorghum,1994,7786.0,1083.0,61357.0,25.95
11316.0,India,Soybeans,1994,9106.0,1083.0,61357.0,25.75
11317.0,India,Soybeans,1994,9106.0,1083.0,61357.0,26.74
11318.0,India,Soybeans,1994,9106.0,1083.0,61357.0,26.03
11319.0,India,Soybeans,1994,9106.0,1083.0,61357.0,24.29
11320.0,India,Soybeans,1994,9106.0,1083.0,61357.0,25.22
11321.0,India,Soybeans,1994,9106.0,1083.0,61357.0,25.33
11322.0,India,Soybeans,1994,9106.0,1083.0,61357.0,25.87
11323.0,India,Soybeans,1994,9106.0,1083.0,61357.0,26.54
11324.0,India,Soybeans,1994,9106.0,1083.0,61357.0,27.07
11325.0,India,Soybeans,1994,9106.0,1083.0,61357.0,25.01
11326.0,India,Soybeans,1994,9106.0,1083.0,61357.0,25.92
11327.0,India,Soybeans,1994,9106.0,1083.0,61357.0,25.33
11328.0,India,Soybeans,1994,9106.0,1083.0,61357.0,24.29
11329.0,India,Soybeans,1994,9106.0,1083.0,61357.0,25.75
11330.0,India,Soybeans,1994,9106.0,1083.0,61357.0,25.87
11331.0,India,Soybeans,1994,9106.0,1083.0,61357.0,25.71
11332.0,India,Soybeans,1994,9106.0,1083.0,61357.0,24.84
11333.0,India,Soybeans,1994,9106.0,1083.0,61357.0,26.46
11334.0,India,Soybeans,1994,9106.0,1083.0,61357.0,24.71
11335.0,India,Soybeans,1994,9106.0,1083.0,61357.0,26.55
11336.0,India,Soybeans,1994,9106.0,1083.0,61357.0,26.55
11337.0,India,Soybeans,1994,9106.0,1083.0,61357.0,25.95
11338.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.75
11339.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,26.74
11340.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,26.03
11341.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,24.29
11342.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.22
11343.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.33
11344.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.87
11345.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,26.54
11346.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,27.07
11347.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.01
11348.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.92
11349.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.33
11350.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,24.29
11351.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.75
11352.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.87
11353.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.71
11354.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,24.84
11355.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,26.46
11356.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,24.71
11357.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,26.55
11358.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,26.55
11359.0,India,Sweet potatoes,1994,84823.0,1083.0,61357.0,25.95
11360.0,India,Wheat,1994,23796.0,1083.0,61357.0,25.75
11361.0,India,Wheat,1994,23796.0,1083.0,61357.0,26.74
11362.0,India,Wheat,1994,23796.0,1083.0,61357.0,26.03
11363.0,India,Wheat,1994,23796.0,1083.0,61357.0,24.29
11364.0,India,Wheat,1994,23796.0,1083.0,61357.0,25.22
11365.0,India,Wheat,1994,23796.0,1083.0,61357.0,25.33
11366.0,India,Wheat,1994,23796.0,1083.0,61357.0,25.87
11367.0,India,Wheat,1994,23796.0,1083.0,61357.0,26.54
11368.0,India,Wheat,1994,23796.0,1083.0,61357.0,27.07
11369.0,India,Wheat,1994,23796.0,1083.0,61357.0,25.01
11370.0,India,Wheat,1994,23796.0,1083.0,61357.0,25.92
11371.0,India,Wheat,1994,23796.0,1083.0,61357.0,25.33
11372.0,India,Wheat,1994,23796.0,1083.0,61357.0,24.29
11373.0,India,Wheat,1994,23796.0,1083.0,61357.0,25.75
11374.0,India,Wheat,1994,23796.0,1083.0,61357.0,25.87
11375.0,India,Wheat,1994,23796.0,1083.0,61357.0,25.71
11376.0,India,Wheat,1994,23796.0,1083.0,61357.0,24.84
11377.0,India,Wheat,1994,23796.0,1083.0,61357.0,26.46
11378.0,India,Wheat,1994,23796.0,1083.0,61357.0,24.71
11379.0,India,Wheat,1994,23796.0,1083.0,61357.0,26.55
11380.0,India,Wheat,1994,23796.0,1083.0,61357.0,26.55
11381.0,India,Wheat,1994,23796.0,1083.0,61357.0,25.95
11382.0,India,Cassava,1995,252775.0,1083.0,61257.0,25.86
11383.0,India,Cassava,1995,252775.0,1083.0,61257.0,27.2
11384.0,India,Cassava,1995,252775.0,1083.0,61257.0,26.15
11385.0,India,Cassava,1995,252775.0,1083.0,61257.0,24.04
11386.0,India,Cassava,1995,252775.0,1083.0,61257.0,25.44
11387.0,India,Cassava,1995,252775.0,1083.0,61257.0,25.73
11388.0,India,Cassava,1995,252775.0,1083.0,61257.0,25.92
11389.0,India,Cassava,1995,252775.0,1083.0,61257.0,26.62
11390.0,India,Cassava,1995,252775.0,1083.0,61257.0,27.24
11391.0,India,Cassava,1995,252775.0,1083.0,61257.0,25.5
11392.0,India,Cassava,1995,252775.0,1083.0,61257.0,26.13
11393.0,India,Cassava,1995,252775.0,1083.0,61257.0,25.55
11394.0,India,Cassava,1995,252775.0,1083.0,61257.0,24.04
11395.0,India,Cassava,1995,252775.0,1083.0,61257.0,26.04
11396.0,India,Cassava,1995,252775.0,1083.0,61257.0,25.92
11397.0,India,Cassava,1995,252775.0,1083.0,61257.0,25.76
11398.0,India,Cassava,1995,252775.0,1083.0,61257.0,25.24
11399.0,India,Cassava,1995,252775.0,1083.0,61257.0,26.72
11400.0,India,Cassava,1995,252775.0,1083.0,61257.0,24.64
11401.0,India,Cassava,1995,252775.0,1083.0,61257.0,27.03
11402.0,India,Cassava,1995,252775.0,1083.0,61257.0,27.03
11403.0,India,Cassava,1995,252775.0,1083.0,61257.0,26.01
11404.0,India,Maize,1995,15946.0,1083.0,61257.0,25.86
11405.0,India,Maize,1995,15946.0,1083.0,61257.0,27.2
11406.0,India,Maize,1995,15946.0,1083.0,61257.0,26.15
11407.0,India,Maize,1995,15946.0,1083.0,61257.0,24.04
11408.0,India,Maize,1995,15946.0,1083.0,61257.0,25.44
11409.0,India,Maize,1995,15946.0,1083.0,61257.0,25.73
11410.0,India,Maize,1995,15946.0,1083.0,61257.0,25.92
11411.0,India,Maize,1995,15946.0,1083.0,61257.0,26.62
11412.0,India,Maize,1995,15946.0,1083.0,61257.0,27.24
11413.0,India,Maize,1995,15946.0,1083.0,61257.0,25.5
11414.0,India,Maize,1995,15946.0,1083.0,61257.0,26.13
11415.0,India,Maize,1995,15946.0,1083.0,61257.0,25.55
11416.0,India,Maize,1995,15946.0,1083.0,61257.0,24.04
11417.0,India,Maize,1995,15946.0,1083.0,61257.0,26.04
11418.0,India,Maize,1995,15946.0,1083.0,61257.0,25.92
11419.0,India,Maize,1995,15946.0,1083.0,61257.0,25.76
11420.0,India,Maize,1995,15946.0,1083.0,61257.0,25.24
11421.0,India,Maize,1995,15946.0,1083.0,61257.0,26.72
11422.0,India,Maize,1995,15946.0,1083.0,61257.0,24.64
11423.0,India,Maize,1995,15946.0,1083.0,61257.0,27.03
11424.0,India,Maize,1995,15946.0,1083.0,61257.0,27.03
11425.0,India,Maize,1995,15946.0,1083.0,61257.0,26.01
11426.0,India,Potatoes,1995,162720.0,1083.0,61257.0,25.86
11427.0,India,Potatoes,1995,162720.0,1083.0,61257.0,27.2
11428.0,India,Potatoes,1995,162720.0,1083.0,61257.0,26.15
11429.0,India,Potatoes,1995,162720.0,1083.0,61257.0,24.04
11430.0,India,Potatoes,1995,162720.0,1083.0,61257.0,25.44
11431.0,India,Potatoes,1995,162720.0,1083.0,61257.0,25.73
11432.0,India,Potatoes,1995,162720.0,1083.0,61257.0,25.92
11433.0,India,Potatoes,1995,162720.0,1083.0,61257.0,26.62
11434.0,India,Potatoes,1995,162720.0,1083.0,61257.0,27.24
11435.0,India,Potatoes,1995,162720.0,1083.0,61257.0,25.5
11436.0,India,Potatoes,1995,162720.0,1083.0,61257.0,26.13
11437.0,India,Potatoes,1995,162720.0,1083.0,61257.0,25.55
11438.0,India,Potatoes,1995,162720.0,1083.0,61257.0,24.04
11439.0,India,Potatoes,1995,162720.0,1083.0,61257.0,26.04
11440.0,India,Potatoes,1995,162720.0,1083.0,61257.0,25.92
11441.0,India,Potatoes,1995,162720.0,1083.0,61257.0,25.76
11442.0,India,Potatoes,1995,162720.0,1083.0,61257.0,25.24
11443.0,India,Potatoes,1995,162720.0,1083.0,61257.0,26.72
11444.0,India,Potatoes,1995,162720.0,1083.0,61257.0,24.64
11445.0,India,Potatoes,1995,162720.0,1083.0,61257.0,27.03
11446.0,India,Potatoes,1995,162720.0,1083.0,61257.0,27.03
11447.0,India,Potatoes,1995,162720.0,1083.0,61257.0,26.01
11448.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,25.86
11449.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,27.2
11450.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,26.15
11451.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,24.04
11452.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,25.44
11453.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,25.73
11454.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,25.92
11455.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,26.62
11456.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,27.24
11457.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,25.5
11458.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,26.13
11459.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,25.55
11460.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,24.04
11461.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,26.04
11462.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,25.92
11463.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,25.76
11464.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,25.24
11465.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,26.72
11466.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,24.64
11467.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,27.03
11468.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,27.03
11469.0,India,"Rice, paddy",1995,26972.0,1083.0,61257.0,26.01
11470.0,India,Sorghum,1995,8235.0,1083.0,61257.0,25.86
11471.0,India,Sorghum,1995,8235.0,1083.0,61257.0,27.2
11472.0,India,Sorghum,1995,8235.0,1083.0,61257.0,26.15
11473.0,India,Sorghum,1995,8235.0,1083.0,61257.0,24.04
11474.0,India,Sorghum,1995,8235.0,1083.0,61257.0,25.44
11475.0,India,Sorghum,1995,8235.0,1083.0,61257.0,25.73
11476.0,India,Sorghum,1995,8235.0,1083.0,61257.0,25.92
11477.0,India,Sorghum,1995,8235.0,1083.0,61257.0,26.62
11478.0,India,Sorghum,1995,8235.0,1083.0,61257.0,27.24
11479.0,India,Sorghum,1995,8235.0,1083.0,61257.0,25.5
11480.0,India,Sorghum,1995,8235.0,1083.0,61257.0,26.13
11481.0,India,Sorghum,1995,8235.0,1083.0,61257.0,25.55
11482.0,India,Sorghum,1995,8235.0,1083.0,61257.0,24.04
11483.0,India,Sorghum,1995,8235.0,1083.0,61257.0,26.04
11484.0,India,Sorghum,1995,8235.0,1083.0,61257.0,25.92
11485.0,India,Sorghum,1995,8235.0,1083.0,61257.0,25.76
11486.0,India,Sorghum,1995,8235.0,1083.0,61257.0,25.24
11487.0,India,Sorghum,1995,8235.0,1083.0,61257.0,26.72
11488.0,India,Sorghum,1995,8235.0,1083.0,61257.0,24.64
11489.0,India,Sorghum,1995,8235.0,1083.0,61257.0,27.03
11490.0,India,Sorghum,1995,8235.0,1083.0,61257.0,27.03
11491.0,India,Sorghum,1995,8235.0,1083.0,61257.0,26.01
11492.0,India,Soybeans,1995,10121.0,1083.0,61257.0,25.86
11493.0,India,Soybeans,1995,10121.0,1083.0,61257.0,27.2
11494.0,India,Soybeans,1995,10121.0,1083.0,61257.0,26.15
11495.0,India,Soybeans,1995,10121.0,1083.0,61257.0,24.04
11496.0,India,Soybeans,1995,10121.0,1083.0,61257.0,25.44
11497.0,India,Soybeans,1995,10121.0,1083.0,61257.0,25.73
11498.0,India,Soybeans,1995,10121.0,1083.0,61257.0,25.92
11499.0,India,Soybeans,1995,10121.0,1083.0,61257.0,26.62
11500.0,India,Soybeans,1995,10121.0,1083.0,61257.0,27.24
11501.0,India,Soybeans,1995,10121.0,1083.0,61257.0,25.5
11502.0,India,Soybeans,1995,10121.0,1083.0,61257.0,26.13
11503.0,India,Soybeans,1995,10121.0,1083.0,61257.0,25.55
11504.0,India,Soybeans,1995,10121.0,1083.0,61257.0,24.04
